date,raw_text,player_name,clubs_mentioned,potential_suitors,assists,native_country,54,domestic_club_goals,objects,team,injured,chairman,idol,desired_wage,estimated_wage,contract_value,Premier,start_of_2021,boss,compared_to,market_value,manager,current team,sport,potential_transfer_fee,release_clause,preferred_option,not_prepared_to_pay_a_sizeable_transfer_fee,suspension_reason,international_team,retirement_plans,transfer_fee,fee,loan_with_option_to_buy,expected_cost,position,previous_clubs,contract_expiration,field,weekly_wages,contract_length,coming,player_age,currency,contract_ends,value,valuation,club,next_season,league,available_for,career_span,loan,player_nationality,level,teams_mentioned,destination,tournament,emotion,estimated_value,team_mentioned,contract_details,former_club,expected_return,object,loan_status,weekly_salary,expected_transfer_fee,international_caps,suspended,international_goals,preferred_move, Galatasaray,hopes_for_long-term_future_with_club,city_players_positions,role,comparison,injury,country,city_players_ages,last_club,transfer_status,goals_scored,ceremony,player_value,contract_status,contract,potential_loan,external-link,salary_demand,release_cause,goals,nationality,contract_duration,status,loan_spell,parent_club,sources,current_team,city_players,source,out,this,years_at_manchester_united,yearly_pay_packet,age,transfer_budget,father,contract_situation,price_tag,secures_football,native country,estimated_transfer_fee,advice,loan_start_date,domestic_club_assists,cost,agent,sibling,yet,rejecting_offers,other_fields,current_deal,injury_record,result,suggest,willing_to_meet_salary_demands,potential_signings,estimated_cost,current_club,player_position,proposed_salary,last_played,loan_club,option_for_further_year,previous_club,salary,preferred_side,loaned,current_weekly_wages,price,remains_manager,games_played,salary_demands,Belgium,contract_expires,transfer_value,manager_name,news_id
7 September 2021,"PSG have turned their attention to AC Milan and Ivory Coast midfielder Franck Kessie, 24, as they believe Manchester United and France star Paul Pogba, 28, would prefer a move to Real Madrid next summer.",Franck Kessie,"['PSG', 'AC Milan']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532746.0
7 September 2021,"PSG have turned their attention to AC Milan and Ivory Coast midfielder Franck Kessie, 24, as they believe Manchester United and France star Paul Pogba, 28, would prefer a move to Real Madrid next summer.",Paul Pogba,"['Manchester United', 'Real Madrid']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532746.0
7 September 2021,Tottenham are also interested in Kessie and may be prepared to offload 24-year-old French midfielder Tanguy Ndombele as a makeweight.,Kessie,"['Tottenham', 'AC Milan']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532747.0
7 September 2021,Tottenham are also interested in Kessie and may be prepared to offload 24-year-old French midfielder Tanguy Ndombele as a makeweight.,Tanguy Ndombele,['Tottenham'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532747.0
7 September 2021,"Neymar earns a £465,000-per-month 'ethical bonus' due to an unusual clause in his PSG contract, with the Brazil forward, 29, having cost the French club more than £419m since his world-record transfer from Barcelona in 2017.",Neymar,"['PSG', 'Barcelona']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,419000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465000,,,,,,,,,,,,532748.0
7 September 2021,"Inter Milan are working on contract extensions for Argentina striker Lautaro Martinez, 24, and Italy midfielder Nicolo Barella, also 24.",Lautaro Martinez,['Inter Milan'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532749.0
7 September 2021,"Inter Milan are working on contract extensions for Argentina striker Lautaro Martinez, 24, and Italy midfielder Nicolo Barella, also 24.",Nicolo Barella,['Inter Milan'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532749.0
7 September 2021,"Arsenal midfielder Mohamed Elneny's proposed move to Besiktas has broken down due to the 29-year-old Egypt midfielder's wage demands. Elneny, who spent the 2019-20 season loan at Besiktas, also saw a switch to Galatasaray fall through for the same reasons.",Mohamed Elneny,"['Arsenal', 'Besiktas', 'Galatasaray']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532750.0
7 September 2021,"Wales midfielder Aaron Ramsey, 30, turned down several offers to leave Juventus over the summer as he is determined to nail down a regular starting place under Massimiliano Allegri.",Aaron Ramsey,['Juventus'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532751.0
7 September 2021,"Phil Foden, 21, is set to be offered a new six-year contract at Manchester City despite the England midfielder having three years left on his current deal.",Phil Foden,['Manchester City'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532752.0
7 September 2021,"France forward Antoine Griezmann, 30, took a 40% wage cut to rejoin Atletico from Barcelona this summer.",Antoine Griezmann,"['Atletico', 'Barcelona']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532754.0
7 September 2021,"Manchester City and PSG are two of the clubs keeping close tabs on AC Milan and France left-back Theo Hernandez, 23.",Theo Hernandez,"['Manchester City', 'PSG']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,AC Milan,,,,,,,,,,,,,,,,,,,532755.0
7 September 2021,"Inter Milan are interested in signing France midfielder Corentin Tolisso, 27, on a free transfer when his Bayern Munich contract expires next summer.",Corentin Tolisso,"['Inter Milan', 'Bayern Munich']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532756.0
7 September 2021,"Daniel Sturridge scored in a behind-closed-doors friendly for Mallorca as the former England striker, 32, continues to search for a new club having been a free agent since leaving Trabzonspor in March 2020.",Daniel Sturridge,"['Mallorca', 'Trabzonspor']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532757.0
7 September 2021,"French midfielder Aliou Traore, 20, will join Parma as free agent after being released by Manchester United this summer.",Aliou Traore,"['Parma', 'Manchester United']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532758.0
8 September 2021,"England midfielder Jude Bellingham, 18, has hinted at a possible move to Liverpool with Reds boss Jurgen Klopp set to raid his former club Borussia Dortmund.",Jude Bellingham,"['Liverpool', 'Borussia Dortmund']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532759.0
8 September 2021,Liverpool have also been told to sign 27-year-old Genk and Nigeria striker Paul Onuachu by the Belgian club's sporting director.,Paul Onuachu,"['Liverpool', 'Genk']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532760.0
8 September 2021,"The Reds are also in a three-club-battle with Bayern Munich and Barcelona to sign Red Bull Salzburg and Germany wonderkid Karim Adeyemi, 19, who has scored six goals in six league games this season.",Karim Adeyemi,"['Red Bull Salzburg', 'Bayern Munich', 'Barcelona', 'Germany']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532761.0
8 September 2021,"Real Madrid are reportedly willing to offer Paris St-Germain and France forward Kylian Mbappe, 22, a deal worth 30m euros per year if he joins Los Blancos on a free transfer next summer.",Kylian Mbappe,"['Real Madrid', 'Paris St-Germain']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532762.0
8 September 2021,"Chelsea will continue to monitor Sevilla and France centre-back Jules Kounde, 22, over a potential deal in January after missing out on their top defensive target this summer.",Jules Kounde,"['Chelsea', 'Sevilla']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,centre-back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532763.0
8 September 2021,The Blues could make a move for promising Monaco midfielder Aurelien Tchouameni next summer. The 21-year-old Frenchman was on Chelsea's transfer list but the club felt he could gain more experience with another year in Ligue 1.,Aurelien Tchouameni,"['Chelsea', 'Monaco']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532764.0
8 September 2021,"However, Juventus are also said to be interested in Tchouameni, with the Italian giants set to stage their own attempt to sign the midfielder.",Tchouameni,['Juventus'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532765.0
8 September 2021,Manchester City missed out on Wesley Ribeiro Silva this summer after their £6.5m bid for the 22-year-old Brazilian winger was rejected by Palmeiras.,Wesley Ribeiro Silva,"['Manchester City', 'Palmeiras']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532766.0
8 September 2021,Arsenal have rejected a bid from Turkish side Galatasaray for 29-year-old Egypt midfielder Mohamed Elneny.,Mohamed Elneny,"['Arsenal', 'Galatasaray']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532767.0
8 September 2021,"Manchester United could have a clear path to signing West Ham and England midfielder Declan Rice, 22, next summer as Chelsea consider alternative options.",Declan Rice,"['Manchester United', 'West Ham', 'Chelsea']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532769.0
8 September 2021,"Liverpool's failure to sell Swiss winger Xherdan Shaqiri, 29, earlier or 26-year-old Belgian forward Divock Origi cost them the chance to sign Zambian forward Patson Daka, 22, from Red Bull Salzburg, before he joined Leicester City.",Xherdan Shaqiri,"['Liverpool', 'Leicester City']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532770.0
8 September 2021,"Liverpool's failure to sell Swiss winger Xherdan Shaqiri, 29, earlier or 26-year-old Belgian forward Divock Origi cost them the chance to sign Zambian forward Patson Daka, 22, from Red Bull Salzburg, before he joined Leicester City.",Divock Origi,['Liverpool'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532770.0
8 September 2021,"Liverpool's failure to sell Swiss winger Xherdan Shaqiri, 29, earlier or 26-year-old Belgian forward Divock Origi cost them the chance to sign Zambian forward Patson Daka, 22, from Red Bull Salzburg, before he joined Leicester City.",Patson Daka,"['Red Bull Salzburg', 'Leicester City']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532770.0
8 September 2021,"Real Madrid are prepared to sanction a January loan move for Spanish midfielder Dani Ceballos. The 25-year-old has returned to the Bernabeu after spending two seasons on loan with Arsenal, with Real Betis keen to sign him.",Dani Ceballos,"['Real Madrid', 'Arsenal', 'Real Betis']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532772.0
8 September 2021,"French midfielder Papy Mendy, 29, could seal a last-minute exit from Leicester City with the midfielder on course to join Galatasaray on a year-long loan.",Papy Mendy,Leicester City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,on a year-long loan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532773.0
9 September 2021,"Paris St-Germain are interested in 28-year-old Germany defender Antonio Rudiger, who has less than a year left on his Chelsea contract.",Antonio Rudiger,"['Paris St-Germain', 'Chelsea']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532774.0
9 September 2021,"Manchester United have identified West Ham's England international Declan Rice, 22, as their first-choice midfield target in next summer's transfer window.",Declan Rice,"['Manchester United', 'West Ham']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532775.0
9 September 2021,"Real Madrid will target Bayern Munich and Poland striker Robert Lewandowski, 33, if they fail to sign 21-year-old Norway forward Erling Braut Haaland from Borussia Dortmund next summer.",Robert Lewandowski,"['Bayern Munich', 'Borussia Dortmund']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532776.0
9 September 2021,"Real Madrid will target Bayern Munich and Poland striker Robert Lewandowski, 33, if they fail to sign 21-year-old Norway forward Erling Braut Haaland from Borussia Dortmund next summer.",Erling Braut Haaland,['Borussia Dortmund'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532776.0
9 September 2021,"However, the La Liga club have reportedly come to a verbal agreement with Dortmund for Haaland's transfer next summer.",Haaland,"['Dortmund', 'La Liga']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532777.0
9 September 2021,"Borussia Dortmund have agreed a new contract with England midfielder Jude Bellingham and have no plans to sell the 18-year-old next summer, despite interest from Premier League clubs.",Jude Bellingham,"['Borussia Dortmund', 'Premier League clubs']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532779.0
9 September 2021,Lionel Messi insisted his Paris St-Germain contract include a clause that sees the 34-year-old's international duties with Argentina take precedence over playing for the Ligue 1 side before next year's World Cup in Qatar.,Lionel Messi,"['Paris St-Germain', 'Argentina', 'Ligue 1', 'World Cup']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532780.0
9 September 2021,Barcelona will be forced to pay Liverpool a 20m euro (£17.1m) bonus if Brazil playmaker Philippe Coutinho makes more than 100 appearances for the La Liga side. The 29-year-old has played 90 games for Barca since joining them from the Reds in January 2018.,Philippe Coutinho,"['Liverpool', 'Barcelona']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532781.0
9 September 2021,"Manchester City are keeping tabs on AC Milan and France defender Theo Hernandez, as the 23-year-old could give Pep Guardiola's side more options at left-back.",Theo Hernandez,"['Manchester City', 'AC Milan']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532782.0
9 September 2021,"Timo Werner is being tipped in German media for a return to his home country as the 25-year-old Chelsea forward is linked with a move to Bayern Munich, where he would link up with his former RB Leipzig boss Julian Nagelsmann.",Timo Werner,"['Bayern Munich', 'RB Leipzig']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532783.0
9 September 2021,Leicester midfielder Nampalys Mendy's loan move to Galatasaray has fallen through because the 29-year-old Senegal international cannot reach Istanbul before the Turkish transfer deadline.,Nampalys Mendy,"['Leicester', 'Galatasaray']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532784.0
9 September 2021,"Franck Kessie could leave AC Milan in January after the Ivory Coast midfielder, 24, rejected the Serie A club's latest contract offer worth 6.5m euro (£5.9m) a year.",Franck Kessie,['AC Milan'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ivory Coast,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532785.0
9 September 2021,"Liverpool are among the clubs interested in Kessie, although Milan may seek a swap deal, with the Premier League club's Spain midfielder Thiago Alcantara, 30, moving to the San Siro.",Kessie,"['Liverpool', 'Milan']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532786.0
9 September 2021,"Liverpool are among the clubs interested in Kessie, although Milan may seek a swap deal, with the Premier League club's Spain midfielder Thiago Alcantara, 30, moving to the San Siro.",Thiago Alcantara,"['Liverpool', 'Milan']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532786.0
9 September 2021,Donny van de Beek had agreed terms on a loan move to Everton in the summer transfer window but Manchester United blocked the 24-year-old Dutch midfielder's exit.,Donny van de Beek,"['Everton', 'Manchester United']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532787.0
9 September 2021,Tottenham's Ryan Sessegnon could be set for another loan spell with the 21-year-old England U21 star set to be sent out on loan to Turkish side Fenerbahce.,Ryan Sessegnon,"['Tottenham', 'Fenerbahce']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,winger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,English,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532788.0
9 September 2021,"Former Arsenal defender David Luiz, 34, is eyeing a return to his native Brazil after snubbing interest from Marseille.",David Luiz,"['Arsenal', 'Marseille', 'Brazil']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532789.0
9 September 2021,"Another former Arsenal player, Mesut Ozil, is attracting interest from clubs in the MLS and Qatar with the German midfielder, 32, having fallen out of favour at Fenerbahce.",Mesut Ozil,"['Arsenal', 'MLS', 'Qatar', 'Fenerbahce']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532790.0
10 September 2021,"Bayern Munich are reportedly interested in 25-year-old forward Timo Werner, who has not started a Premier League match for Chelsea since the start of the season.",Timo Werner,"['Bayern Munich', 'Chelsea']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532791.0
10 September 2021,Chelsea are set to revive their interest in 22-year-old France centre-back Jules Kounde during the January transfer window if Sevilla lower their asking price to about 50m euros.,Jules Kounde,"['Chelsea', 'Sevilla']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532792.0
10 September 2021,"The Blues, along with Paris St-Germain and Liverpool, are also said to be keen on AC Milan and Ivory Coast midfielder Franck Kessie, 24.",Franck Kessie,"['The Blues', 'Paris St-Germain', 'Liverpool', 'AC Milan']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532793.0
10 September 2021,"Arsenal have reportedly identified Sevilla striker Youssef En-Nesyri, 24, as the ideal long-term replacement for Gabon striker Pierre-Emerick Aubameyang, 32, but the Moroccan is determined to stay at the Spanish club.",Youssef En-Nesyri,"['Arsenal', 'Sevilla']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532794.0
